Fecha,Date,TMAX,TMIN,RAIN,S.Rad,Kc
1/1/1985,Jan-85,34.04653948,19.24653948,0,20.159828,0.8
1/2/1985,Jan-85,32.34566427,21.24566427,2,18.975656,0.8
1/3/1985,Jan-85,30.75829243,22.95829243,0,20.022762,0.8
1/4/1985,Jan-85,33.49525978,23.49525978,0,17.337344,0.8
1/5/1985,Jan-85,31.89299167,23.19299167,0,16.723021,0.8
1/6/1985,Jan-85,34.07477418,20.57477418,0.6,12.839554,0.8
1/7/1985,Jan-85,31.63322838,20.63322838,0,14.378577,0.8
1/8/1985,Jan-85,35.53676735,18.93676735,0,15.180501,0.8
1/9/1985,Jan-85,35.18569056,20.38569056,0,18.10014,0.8
1/10/1985,Jan-85,31.06640056,22.66640056,0,20.220542,0.8
1/11/1985,Jan-85,32.54438932,19.74438932,0,19.526616,0.8
1/12/1985,Jan-85,30.74763989,21.54763989,0,20.737942,0.8
1/13/1985,Jan-85,31.49093108,23.49093108,0,16.870568,0.8
1/14/1985,Jan-85,29.74831313,20.74831313,0,16.368674,0.8
1/15/1985,Jan-85,34.47077588,20.27077588,0,16.691983,0.8
1/16/1985,Jan-85,33.84001601,24.34001601,0,19.301992,0.8
1/17/1985,Jan-85,32.33546561,20.93546561,0,20.360318,0.8
1/18/1985,Jan-85,32.18601266,21.98601266,0,19.556158,0.8
1/19/1985,Jan-85,32.4326985,19.4326985,0,17.466238,0.8
1/20/1985,Jan-85,35.28633874,23.28633874,0,18.138934,0.8
1/21/1985,Jan-85,35.44403262,21.64403262,0,18.000632,0.8
1/22/1985,Jan-85,34.97071698,20.87071698,0,17.623048,0.8
1/23/1985,Jan-85,34.11692894,20.91692894,0,16.03244,0.8
1/24/1985,Jan-85,33.23521573,22.83521573,0,19.390592,0.8
1/25/1985,Jan-85,35.50618388,23.10618388,0,20.396172,0.8
1/26/1985,Jan-85,35.66617195,20.26617195,0,18.81043,0.8
1/27/1985,Jan-85,33.4507013,20.6507013,0,17.236626,0.8
1/28/1985,Jan-85,34.22455147,22.12455147,0,16.602375,0.8
1/29/1985,Jan-85,34.55501018,21.15501018,0,15.063344,0.8
1/30/1985,Jan-85,34.27869122,21.27869122,2.3,19.344116,0.8
1/31/1985,Jan-85,30.96475652,21.96475652,0,21.225594,0.8
2/1/1985,Feb-85,32.86129436,20.46129436,0,23.195218,0.8
2/2/1985,Feb-85,33.42334397,22.42334397,0,23.669366,0.8
2/3/1985,Feb-85,35.20462971,24.00462971,0,23.680182,0.8
2/4/1985,Feb-85,33.58648228,20.98648228,0,23.129776,0.8
2/5/1985,Feb-85,29.07902095,23.87902095,0,22.571666,0.8
2/6/1985,Feb-85,32.54517822,22.64517822,0,21.531902,0.8
2/7/1985,Feb-85,32.77158833,22.47158833,0,15.945415,0.8
2/8/1985,Feb-85,31.09460983,24.09460983,0,16.815322,0.8
2/9/1985,Feb-85,29.33386801,25.53386801,0,17.911948,0.8
2/10/1985,Feb-85,33.8519082,25.4519082,0.3,13.712434,0.8
2/11/1985,Feb-85,34.09197917,23.09197917,70,17.214052,0.8
2/12/1985,Feb-85,33.33580865,23.53580865,47.7,19.806314,0.8
2/13/1985,Feb-85,31.28760162,24.08760162,0,20.508288,0.8
2/14/1985,Feb-85,33.93099106,22.93099106,0,20.082292,0.8
2/15/1985,Feb-85,31.62376625,21.32376625,0.1,20.20359,0.8
2/16/1985,Feb-85,32.6758944,24.8758944,5.3,21.482662,0.8
2/17/1985,Feb-85,34.28070325,23.28070325,0,18.699894,0.8
2/18/1985,Feb-85,34.86849245,22.96849245,0,19.89264,0.8
2/19/1985,Feb-85,31.64110992,22.64110992,0,19.1182,0.8
2/20/1985,Feb-85,29.72320304,24.32320304,0,18.90472,0.8
2/21/1985,Feb-85,33.64594279,23.04594279,0,19.394974,0.8
2/22/1985,Feb-85,33.79264311,23.49264311,0,18.638026,0.8
2/23/1985,Feb-85,35.19899328,22.39899328,0,16.868052,0.8
2/24/1985,Feb-85,34.0514326,22.0514326,26.5,15.041174,0.8
2/25/1985,Feb-85,33.98335945,23.78335945,0,13.632803,0.8
2/26/1985,Feb-85,33.88266777,23.98266777,0,12.739034,0.8
2/27/1985,Feb-85,36.25,19.65,0,18.32398,0.8
2/28/1985,Feb-85,34.29534975,20.89534975,0,18.332108,0.8
3/1/1985,Mar-85,34.7799905,22.9799905,0,16.814804,0.8
3/2/1985,Mar-85,34.09926835,21.69926835,0,15.921191,0.8
3/3/1985,Mar-85,32.23783922,22.23783922,0,18.26075,0.8
3/4/1985,Mar-85,32.17716336,21.97716336,0,18.15267,0.8
3/5/1985,Mar-85,32.85267218,22.85267218,0,18.80668,0.8
3/6/1985,Mar-85,31.18366822,23.48366822,0,15.263028,0.8
3/7/1985,Mar-85,34.4,21.6,0,16.202438,0.8
3/8/1985,Mar-85,31.94497491,22.64497491,0.3,16.434626,0.8
